u,v,key,osmid,highway,lanes,maxspeed,name_left,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,element,id,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,fhrs:id,name_right,smoking,source:addr,website,wheelchair,wikidata,addr:housename,opening_hours,phone,addr:unit,outdoor_seating,check_date,check_date:opening_hours,indoor_seating,contact:instagram,brand,brand:wikidata,building:levels,cocktails,addr:county,brand:wikipedia,contact:website,email,microbrewery,opening_hours:kitchen,fhrs:authority,fhrs:businesstype,fhrs:local_authority_id,fhrs:rating,contact:facebook,contact:phone,diet:vegan,diet:vegetarian,food,note,payment:debit_cards,payment:mastercard,payment:visa,real_ale,toilets,toilets:access,website:menu,url,brewery,building,operator,operator:wikidata,roof:shape,fhrs:rating_date,source,toilets:wheelchair,contact:email,building:part,level,room,dist_to_amenity,access_score
5784256589,174022412,0,16811334,secondary,2,30 mph,Heavitree Road,False,True,48.54440140138155,48.2802,3.61970010573638,"LINESTRING (292637.71495877125 92821.39250514956, 292649.04294186016 92819.0903310602, 292683.6934569259 92805.79613566419)",yes,asphalt,B3183,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,213.6115395146493,0.004659581690069095
5784256589,5784256588,0,655753858,secondary,2,30 mph,,False,False,10.60005676314186,48.2802,0.7903903535468099,"LINESTRING (292637.71495877125 92821.39250514956, 292630.51342787954 92819.0266515128, 292627.47273917863 92818.81112380183)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,208.40201451960928,0.0047755032457262045
5784256589,21761609,0,655753859,secondary,2,30 mph,,False,True,28.4298770178994,48.2802,2.1198660582275517,"LINESTRING (292637.71495877125 92821.39250514956, 292644.29649673024 92825.88470615444, 292649.85667650413 92832.90085398688, 292652.9175182314 92841.30332296534, 292653.58349984745 92843.81479301295)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,208.9173128855883,0.004763780491726436
34917448,9797141046,0,7981300,unclassified,1,20 mph,Russell Street,False,False,5.888300640961886,32.1868,0.6585893070284338,"LINESTRING (292749.0873510583 92777.00832599259, 292751.26874862646 92782.48103901555)",yes,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,323.06626143813725,0.00308578867655711
34917448,5666896496,0,148809163,residential,,20 mph,Denmark Road,False,True,8.386493483959871,32.1868,0.9380049132643051,"LINESTRING (292749.0873510583 92777.00832599259, 292746.1507641719 92769.14833225313)",yes,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,324.8393928010619,0.0030689966348253677
34917448,59741722,0,149551332,secondary,2,30 mph,Heavitree Road,False,True,66.27106904509864,48.2802,4.941484263991348,"LINESTRING (292749.0873510583 92777.00832599259, 292809.7653866718 92749.95348344778)",yes,asphalt,B3183,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,324.8393928010619,0.0030689966348253677
34917448,174022412,0,148809162,secondary,2,30 mph,Heavitree Road,False,False,71.31598893936223,48.2802,5.317657345696663,"LINESTRING (292749.0873510583 92777.00832599259, 292744.18532542087 92779.33391410648, 292710.5891205013 92792.75062968725, 292683.6934569259 92805.79613566419)",yes,asphalt,B3183,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,256.90616815302775,0.003877379153672096
6210838922,174022414,0,42737096,secondary,2,30 mph,Western Way,False,True,12.03115038234043,48.2802,0.8970994605744289,"LINESTRING (292651.15309963055 92874.28923405794, 292653.76026252075 92886.03827038972)",yes,asphalt,B3212,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,183.2670092001375,0.005426907422770792
6210838922,6210838921,0,663556671,footway,,,,False,False,9.327915546753532,32.1868,1.043300233894414,"LINESTRING (292651.15309963055 92874.28923405794, 292643.4672431105 92879.60896547232)",yes,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,178.39078386179634,0.005574422378188645
6210838922,9797141055,0,663556671,footway,,,,False,True,5.88720883338438,32.1868,0.6584671915252144,"LINESTRING (292651.15309963055 92874.28923405794, 292656.5035042406 92871.7985912569)",yes,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,187.73541530735187,0.005298422653594292
6210838922,5784302000,0,42737096,secondary,2,30 mph,Western Way,False,False,15.129127738572008,48.2802,1.128099300724919,"LINESTRING (292651.15309963055 92874.28923405794, 292651.3689686073 92870.02425897736, 292650.08788844827 92859.23798442245)",yes,asphalt,B3212,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,187.73541530735187,0.005298422653594292
359237293,6210838921,0,32023547,secondary,,30 mph,Western Way,False,False,10.39736504625717,48.2802,0.7752767007287834,"LINESTRING (292635.9750060213 92872.3767287526, 292643.4672431105 92879.60896547232)",yes,asphalt,B3212,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,176.89460801563163,0.005621305845942952
359237293,5784302000,0,655753852,secondary,2,30 mph,,False,False,19.66343150397694,48.2802,1.4661984294662613,"LINESTRING (292635.9750060213 92872.3767287526, 292642.5831912164 92868.55866804809, 292647.9221454939 92863.10923930415, 292650.08788844827 92859.23798442245)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,176.89460801563163,0.005621305845942952
359237293,563661381,0,655753853,secondary,2,30 mph,,False,True,12.997660603999552,48.2802,0.9691670327463099,"LINESTRING (292635.9750060213 92872.3767287526, 292628.48711273156 92874.2773070625, 292623.1808409258 92874.10840840265)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,166.04965149327174,0.005986244155919577
5784256588,5784256584,0,4089082,secondary,2,30 mph,,False,False,26.790356275601294,48.2802,1.997615639375244,"LINESTRING (292627.47273917863 92818.81112380183, 292623.94458596146 92818.58338172059, 292619.3851480907 92819.36691260204, 292617.45718856127 92819.69581927816, 292611.4025424572 92822.27886448879, 292606.1237504739 92826.19196437561, 292603.96542828914 92829.05079105083)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,185.2104991017641,0.005370266471674616
5784256588,359237348,0,5105144,secondary,1,30 mph,Western Way,False,False,36.18736340118901,48.2802,2.698300923448545,"LINESTRING (292627.47273917863 92818.81112380183, 292608.9561410962 92811.828058152, 292595.21167489165 92802.73335298654)",yes,asphalt,,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.65733266781592,0.005444922810725541
5784256588,5784256589,0,655753858,secondary,2,30 mph,,False,True,10.60005676314186,48.2802,0.7903903535468099,"LINESTRING (292627.47273917863 92818.81112380183, 292630.51342787954 92819.0266515128, 292637.71495877125 92821.39250514956)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,208.40201451960928,0.0047755032457262045
21761614,21761636,0,32023518,secondary,,30 mph,Paris Street,False,True,28.234159572759076,48.2802,2.1052724400879175,"LINESTRING (292597.45002197265 92850.75456135144, 292585.47373026435 92843.16973735948, 292572.42664895457 92837.76506534478)",yes,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.32017136476682,0.006276669121265752
21761614,563661380,0,655753855,secondary,2,30 mph,,False,False,17.71700088900665,48.2802,1.3210633593154946,"LINESTRING (292597.45002197265 92850.75456135144, 292598.4389805286 92854.20492616398, 292601.2346699119 92860.69947861438, 292605.5720891372 92866.28349234312)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,158.9915040594722,0.006250331890300119
21761614,5784256586,0,655753856,secondary,2,30 mph,,False,True,20.975655348891493,48.2802,1.564044044059664,"LINESTRING (292597.45002197265 92850.75456135144, 292598.060190422 92840.2630875067, 292600.4669538369 92833.69481485753, 292602.5633518564 92830.91513003124)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,164.56607904464605,0.006039884532932274
21761636,5784256586,0,4089132,secondary,1,30 mph,Paris Street,False,True,30.897466037487753,48.2802,2.3038611632709873,"LINESTRING (292572.42664895457 92837.76506534478, 292584.65578983957 92836.02264841812, 292592.9383082353 92833.9610369321, 292602.5633518564 92830.91513003124)",yes,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.32017136476682,0.006276669121265752
21761636,21761614,0,32023518,secondary,,30 mph,Paris Street,False,False,28.234159572759076,48.2802,2.1052724400879175,"LINESTRING (292572.42664895457 92837.76506534478, 292585.47373026435 92843.16973735948, 292597.45002197265 92850.75456135144)",yes,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.32017136476682,0.006276669121265752
21761636,1786461708,0,"[1455359243, 42737095]",secondary,,20 mph,Paris Street,False,False,19.7748858568349,32.1868,2.211763489523831,"LINESTRING (292572.42664895457 92837.76506534478, 292557.60013027216 92835.44507600088, 292552.8328922308 92834.7089412908)",no,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.59402067665675,0.007163630613637182
563661380,6210838910,0,174752261,unclassified,,30 mph,Cheeke Street,False,False,13.737568613716723,48.2802,1.0243380725303584,"LINESTRING (292605.5720891372 92866.28349234312, 292609.7393214885 92879.37978764405)",yes,asphalt,,,,,no,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,152.59473926123013,0.0065106396534794385
563661380,563661381,0,655753854,secondary,2,30 mph,,False,False,19.560602927487892,48.2802,1.4585310445888047,"LINESTRING (292605.5720891372 92866.28349234312, 292612.5609794345 92871.3568456934, 292623.1808409258 92874.10840840265)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,158.9915040594722,0.006250331890300119
563661380,21761614,0,655753855,secondary,2,30 mph,,False,True,17.717000889006652,48.2802,1.3210633593154948,"LINESTRING (292605.5720891372 92866.28349234312, 292601.2346699119 92860.69947861438, 292598.4389805286 92854.20492616398, 292597.45002197265 92850.75456135144)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,158.9915040594722,0.006250331890300119
5784256586,5784256584,0,655753857,secondary,2,30 mph,,False,True,2.329855490690129,48.2802,0.17372504186984447,"LINESTRING (292602.5633518564 92830.91513003124, 292603.96542828914 92829.05079105083)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,182.88026640796747,0.005438321466107417
5784256586,21761636,0,4089132,secondary,1,30 mph,Paris Street,False,False,30.897466037487757,48.2802,2.3038611632709873,"LINESTRING (292602.5633518564 92830.91513003124, 292592.9383082353 92833.9610369321, 292584.65578983957 92836.02264841812, 292572.42664895457 92837.76506534478)",yes,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.32017136476682,0.006276669121265752
5784256586,21761614,0,655753856,secondary,2,30 mph,,False,False,20.975655348891493,48.2802,1.564044044059664,"LINESTRING (292602.5633518564 92830.91513003124, 292600.4669538369 92833.69481485753, 292598.060190422 92840.2630875067, 292597.45002197265 92850.75456135144)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,164.56607904464605,0.006039884532932274
1786461708,6531967635,0,42737095,secondary,,20 mph,Paris Street,False,False,20.195467259065275,32.1868,2.2588042965636532,"LINESTRING (292552.8328922308 92834.7089412908, 292532.8213110382 92831.5947514248)",no,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.48343055036916,0.008369361303017176
1786461708,273442897,0,167238720,service,,,,False,True,8.304275030317939,32.1868,0.9288090182666368,"LINESTRING (292552.8328922308 92834.7089412908, 292553.7007436238 92826.44809991497)",yes,asphalt,,,,,,driveway,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.59402067665675,0.007163630613637182
1786461708,21761636,0,"[1455359243, 42737095]",secondary,,20 mph,Paris Street,False,True,19.7748858568349,32.1868,2.211763489523831,"LINESTRING (292552.8328922308 92834.7089412908, 292557.60013027216 92835.44507600088, 292572.42664895457 92837.76506534478)",no,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.59402067665675,0.007163630613637182
6210838910,563661380,0,174752261,unclassified,,30 mph,Cheeke Street,False,True,13.737568613716723,48.2802,1.0243380725303584,"LINESTRING (292609.7393214885 92879.37978764405, 292605.5720891372 92866.28349234312)",yes,asphalt,,,,,no,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,152.59473926123013,0.0065106396534794385
6210838910,6210838911,0,663556669,footway,,,,False,False,3.9611570923313,32.1868,0.4430439040971044,"LINESTRING (292609.7393214885 92879.37978764405, 292605.7862013355 92879.77263255927)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,149.4829371753963,0.006645271675116521
6210838910,1070821560,0,174752261,unclassified,,30 mph,Cheeke Street,False,False,17.905476671982125,48.2802,1.335117004882657,"LINESTRING (292609.7393214885 92879.37978764405, 292610.1701489097 92884.1876601119, 292611.25051195465 92897.2251299023)",no,asphalt,,,,,no,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,142.05917857589134,0.006990114230730822
6210838910,6210838909,0,663556669,footway,,,,False,True,7.490053405269576,32.1868,0.837740696775401,"LINESTRING (292609.7393214885 92879.37978764405, 292613.7316596175 92879.5200958722, 292617.11914385273 92880.46266802857)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,152.59473926123013,0.0065106396534794385
563661381,6210838909,0,174752262,unclassified,,30 mph,Cheeke Street,False,True,8.76832395559779,48.2802,0.6538076942546229,"LINESTRING (292623.1808409258 92874.10840840265, 292617.11914385273 92880.46266802857)",yes,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,157.29755686550254,0.006317216890780251
563661381,359237293,0,655753853,secondary,2,30 mph,,False,False,12.997660603999552,48.2802,0.9691670327463099,"LINESTRING (292623.1808409258 92874.10840840265, 292628.48711273156 92874.2773070625, 292635.9750060213 92872.3767287526)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,166.04965149327174,0.005986244155919577
563661381,563661380,0,655753854,secondary,2,30 mph,,False,True,19.560602927487892,48.2802,1.4585310445888047,"LINESTRING (292623.1808409258 92874.10840840265, 292612.5609794345 92871.3568456934, 292605.5720891372 92866.28349234312)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,158.9915040594722,0.006250331890300119
5784256584,5784256586,0,655753857,secondary,2,30 mph,,False,False,2.329855490690129,48.2802,0.17372504186984447,"LINESTRING (292603.96542828914 92829.05079105083, 292602.5633518564 92830.91513003124)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,182.88026640796747,0.005438321466107417
5784256584,5784256588,0,4089082,secondary,2,30 mph,,False,True,26.790356275601297,48.2802,1.9976156393752442,"LINESTRING (292603.96542828914 92829.05079105083, 292606.1237504739 92826.19196437561, 292611.4025424572 92822.27886448879, 292617.45718856127 92819.69581927816, 292619.3851480907 92819.36691260204, 292623.94458596146 92818.58338172059, 292627.47273917863 92818.81112380183)",yes,asphalt,B3183,,,roundabout,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,185.2104991017641,0.005370266471674616
5784256584,359237348,0,32023569,secondary,1,30 mph,Western Way,False,True,27.99537991812957,48.2802,2.0874678999935057,"LINESTRING (292603.96542828914 92829.05079105083, 292602.62796216365 92822.04788355215, 292602.09201623965 92817.96524280391, 292600.1365229123 92812.15421335876, 292595.21167489165 92802.73335298654)",yes,asphalt,,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.65733266781592,0.005444922810725541
6531967635,359236562,0,42737095,secondary,,20 mph,Paris Street,False,False,20.616298433047028,32.1868,2.30587303984768,"LINESTRING (292532.8213110382 92831.5947514248, 292512.34845343983 92828.71262273393)",no,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9700159307748,0.010104070314583522
6531967635,1786461708,0,42737095,secondary,,20 mph,Paris Street,False,True,20.195467259065275,32.1868,2.2588042965636532,"LINESTRING (292532.8213110382 92831.5947514248, 292552.8328922308 92834.7089412908)",no,asphalt,B3183,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.48343055036916,0.008369361303017176
6531967635,6531967636,0,695612071,footway,,,,False,False,8.145744032942245,32.1868,0.9110777871236682,"LINESTRING (292532.8213110382 92831.5947514248, 292532.1836606575 92839.71736644013)",no,paving_stones,,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.32271334793897,0.008380634096746114
